Record_Number,Employment_Type,Prev_Half_Pay,Year,Pred,Answer,Flag,Answer,Answer
108999788,Full Time,29919.14,2018,30485.50195,60971.00391,1,60971.00391,60971.00391
1090182822,Full Time,1629,2018,10953.49707,21906.99414,1,21906.99414,21906.99414
1090206938,Full Time,22455.725,2018,22869.90039,45739.80078,1,45739.80078,45739.80078
1090258667,Full Time,16666.525,2018,16897.60352,33795.20703,1,33795.20703,33795.20703
1090259426,Full Time,34074.955,2018,34327.25781,68654.51563,1,68654.51563,68654.51563
1090264293,Full Time,12128.115,2018,12831.17676,25662.35352,1,25662.35352,25662.35352
1090643170,Full Time,20192.51,2018,20583.06445,41166.12891,1,41166.12891,41166.12891
1090754407,Full Time,24625.74,2018,24941.33594,49882.67188,1,49882.67188,49882.67188
3755468323,Full Time,55900.7,2018,49676.11328,99352.22656,1,99352.22656,99352.22656
1090920072,Full Time,16562.4,2018,16782.23242,33564.46484,1,33564.46484,33564.46484
1090927773,Full Time,19854.78,2018,20230.85156,40461.70313,1,40461.70313,40461.70313
1091026835,Full Time,16735.685,2018,16984.87891,33969.75781,1,33969.75781,33969.75781
1091146183,Full Time,12790.83,2018,13235.54883,26471.09766,1,26471.09766,26471.09766
1091174493,Full Time,11677.68,2018,12609.5957,25219.19141,1,25219.19141,25219.19141
1091361555,Full Time,17068.05,2018,17531.27148,35062.54297,1,35062.54297,35062.54297
1091401814,Full Time,31134.325,2018,31358.5332,62717.06641,1,62717.06641,62717.06641
1091423969,Full Time,16990.5,2018,17218.74023,34437.48047,1,34437.48047,34437.48047
1091555539,Full Time,17331.6,2018,17516.19336,35032.38672,1,35032.38672,35032.38672
1091640097,Full Time,21223.005,2018,21644.85547,43289.71094,1,43289.71094,43289.71094
1091706185,Full Time,16958.025,2018,17066.2832,34132.56641,1,34132.56641,34132.56641
1091846681,Full Time,41671.455,2018,41719.96094,83439.92188,1,83439.92188,83439.92188
1091904200,Full Time,12651.84,2018,13232.55957,26465.11914,1,26465.11914,26465.11914
1092290238,Full Time,23236.425,2018,23872.03906,47744.07813,1,47744.07813,47744.07813
1092310985,Full Time,44011.9,2018,43173,86346,1,86346,86346
1092311092,Full Time,16791.72,2018,16981.18555,33962.37109,1,33962.37109,33962.37109
1092313931,Full Time,13203.92,2018,13682.3125,27364.625,1,27364.625,27364.625
109236786,Full Time,27008.96,2018,27451.0625,54902.125,1,54902.125,54902.125
1092571335,Full Time,18937.335,2018,19207.44141,38414.88281,1,38414.88281,38414.88281
1092623653,Full Time,26395.975,2018,26869.21875,53738.4375,1,53738.4375,53738.4375
1092854943,Full Time,26092.1,2018,26515.59961,53031.19922,1,53031.19922,53031.19922
1092983380,Full Time,20738.01,2018,21070.23438,42140.46875,1,42140.46875,42140.46875
1093086115,Full Time,17139.16,2018,17413.99023,34827.98047,1,34827.98047,34827.98047
1093252579,Full Time,19387,2018,19586.82813,39173.65625,1,39173.65625,39173.65625
1093554077,Full Time,22286.54,2018,22756.91992,45513.83984,1,45513.83984,45513.83984
1093632066,Full Time,36813.6,2018,36638.90625,73277.8125,1,73277.8125,73277.8125
1093774001,Full Time,16539.8,2018,16789.05469,33578.10938,1,33578.10938,33578.10938
1093783629,Full Time,48723.62,2018,46757.67188,93515.34375,1,93515.34375,93515.34375
1093895627,Full Time,36787.69,2018,36881.64063,73763.28125,1,73763.28125,73763.28125
1093940990,Full Time,22176.4,2018,22513.87305,45027.74609,1,45027.74609,45027.74609
1093951286,Full Time,36375.39,2018,36478.35547,72956.71094,1,72956.71094,72956.71094
1093974461,Full Time,30276.2,2018,30764.83594,61529.67188,1,61529.67188,61529.67188
1094028571,Full Time,27717.665,2018,28095.57617,56191.15234,1,56191.15234,56191.15234
1094073974,Full Time,34648.205,2018,34713.375,69426.75,1,69426.75,69426.75
1094101246,Full Time,34687.2,2018,34761.63281,69523.26563,1,69523.26563,69523.26563
1094119579,Full Time,46090.51,2018,45451.13672,90902.27344,1,90902.27344,90902.27344
1094394485,Full Time,39403.18,2018,39700.23828,79400.47656,1,79400.47656,79400.47656
1094682329,Full Time,44780.36,2018,43809.75,87619.5,1,87619.5,87619.5
1094799500,Full Time,45674.735,2018,44524.54297,89049.08594,1,89049.08594,89049.08594
10948338,Full Time,44576.49,2018,43810.36719,87620.73438,1,87620.73438,87620.73438
1095031915,Full Time,13694.8,2018,13989.84766,27979.69531,1,27979.69531,27979.69531
1095036913,Full Time,10405.085,2018,12209.00488,24418.00977,1,24418.00977,24418.00977
1095175961,Full Time,31470.335,2018,31960.71484,63921.42969,1,63921.42969,63921.42969
1095215208,Full Time,25868.22,2018,26287.41797,52574.83594,1,52574.83594,52574.83594
1095403944,Full Time,45976.4,2018,45231.85938,90463.71875,1,90463.71875,90463.71875
1095521622,Full Time,17978.435,2018,18188.35742,36376.71484,1,36376.71484,36376.71484
1095593449,Full Time,17369.04,2018,17539.35938,35078.71875,1,35078.71875,35078.71875
1095638619,Full Time,27647.21,2018,28011.41016,56022.82031,1,56022.82031,56022.82031
1095661775,Full Time,23510.34,2018,23987.08008,47974.16016,1,47974.16016,47974.16016
1095877735,Full Time,35147.58,2018,35364.1875,70728.375,1,70728.375,70728.375
1095879136,Full Time,34144.5,2018,34466.25781,68932.51563,1,68932.51563,68932.51563
1095911359,Full Time,25140.215,2018,25534.43945,51068.87891,1,51068.87891,51068.87891
341857776,Full Time,55909.455,2018,49676.11328,99352.22656,1,99352.22656,99352.22656
1095991264,Full Time,24435.42,2018,24691.17383,49382.34766,1,49382.34766,49382.34766
1096069222,Full Time,33757.08,2018,34199.64453,68399.28906,1,68399.28906,68399.28906
1096172530,Full Time,38012.66,2018,38350.55859,76701.11719,1,76701.11719,76701.11719
1096227843,Full Time,23898.6,2018,24272.63281,48545.26563,1,48545.26563,48545.26563
1096283697,Full Time,26141.78,2018,26643.47266,53286.94531,1,53286.94531,53286.94531
1096391536,Full Time,27868.365,2018,28272.31641,56544.63281,1,56544.63281,56544.63281
1096428455,Full Time,47372.755,2018,46376.01563,92752.03125,1,92752.03125,92752.03125
1096522875,Full Time,28467.755,2018,28821.56836,57643.13672,1,57643.13672,57643.13672
1096581387,Full Time,9645.675,2018,12067.93848,24135.87695,1,24135.87695,24135.87695
1096621443,Full Time,18593.405,2018,18903.7168,37807.43359,1,37807.43359,37807.43359
1096623393,Full Time,37837.205,2018,38101.37891,76202.75781,1,76202.75781,76202.75781
1096731292,Full Time,24727.97,2018,25282.35352,50564.70703,1,50564.70703,50564.70703
109675230,Full Time,24938,2018,25483.44727,50966.89453,1,50966.89453,50966.89453
1096817513,Full Time,42123.94,2018,41750.54688,83501.09375,1,83501.09375,83501.09375
1096898968,Full Time,41732.97,2018,41682.4375,83364.875,1,83364.875,83364.875
1096921094,Full Time,27831.34,2018,28152.93359,56305.86719,1,56305.86719,56305.86719
1097270755,Full Time,28959.595,2018,29355.48438,58710.96875,1,58710.96875,58710.96875
1097273642,Full Time,18143.21,2018,18441.77344,36883.54688,1,36883.54688,36883.54688
109729472,Full Time,13819.305,2018,14240.30078,28480.60156,1,28480.60156,28480.60156
1097366805,Full Time,37351.6,2018,37426.94922,74853.89844,1,74853.89844,74853.89844
1097396959,Full Time,46793.745,2018,45284.25781,90568.51563,1,90568.51563,90568.51563
1097531085,Full Time,31602.38,2018,31940.63086,63881.26172,1,63881.26172,63881.26172
1097737883,Full Time,14235.795,2018,14398.91406,28797.82813,1,28797.82813,28797.82813
1097765471,Full Time,15862.75,2018,16170.82324,32341.64648,1,32341.64648,32341.64648
1097795572,Full Time,26601.96,2018,26977.79492,53955.58984,1,53955.58984,53955.58984
1098091907,Full Time,16835.2,2018,16973.51172,33947.02344,1,33947.02344,33947.02344
1098126882,Full Time,23036.01,2018,23504.75391,47009.50781,1,47009.50781,47009.50781
1098290507,Full Time,31745.59,2018,32174.63281,64349.26563,1,64349.26563,64349.26563
1098372387,Full Time,22044.945,2018,22581.86523,45163.73047,1,45163.73047,45163.73047
1098508208,Full Time,20074.775,2018,20518.78906,41037.57813,1,41037.57813,41037.57813
1098784687,Full Time,29159.74,2018,29486.4043,58972.80859,1,58972.80859,58972.80859
1098814925,Full Time,34239.805,2018,34530.64844,69061.29688,1,69061.29688,69061.29688
1098870245,Full Time,39371.105,2018,39465.89453,78931.78906,1,78931.78906,78931.78906
1098892308,Full Time,50792.18,2018,48266.76953,96533.53906,1,96533.53906,96533.53906
1098921890,Full Time,25547.715,2018,25824.72266,51649.44531,1,51649.44531,51649.44531
1098928063,Full Time,16666.545,2018,16897.60352,33795.20703,1,33795.20703,33795.20703
1098928771,Full Time,40379.76,2018,40632.59766,81265.19531,1,81265.19531,81265.19531
109899461,Full Time,33971.2,2018,34293.69531,68587.39063,1,68587.39063,68587.39063
1099008419,Full Time,23614.45,2018,24012.04297,48024.08594,1,48024.08594,48024.08594
1099097704,Full Time,28095.85,2018,28391.69336,56783.38672,1,56783.38672,56783.38672
1099213237,Full Time,19023.7,2018,19277.70117,38555.40234,1,38555.40234,38555.40234
1099222216,Full Time,20967.2,2018,21286.10352,42572.20703,1,42572.20703,42572.20703
1099420163,Full Time,30373.23,2018,30807.16797,61614.33594,1,61614.33594,61614.33594
1099464226,Full Time,24776,2018,25308.55859,50617.11719,1,50617.11719,50617.11719
109963128,Full Time,16632.835,2018,16895.86328,33791.72656,1,33791.72656,33791.72656
1099727746,Full Time,13218.505,2018,13682.3125,27364.625,1,27364.625,27364.625
1099979170,Full Time,11217.38,2018,12286.71191,24573.42383,1,24573.42383,24573.42383
1100100958,Full Time,33404.75,2018,33702.06641,67404.13281,1,67404.13281,67404.13281
1100431848,Full Time,9369.6,2018,11691.9209,23383.8418,1,23383.8418,23383.8418
1100459118,Full Time,48240.74,2018,46665.10547,93330.21094,1,93330.21094,93330.21094
1100477957,Full Time,50802.915,2018,48203.34375,96406.6875,1,96406.6875,96406.6875
1100616283,Full Time,28234.4,2018,28824.52148,57649.04297,1,57649.04297,57649.04297
1100628555,Full Time,28655.425,2018,29141.05859,58282.11719,1,58282.11719,58282.11719
1100634878,Full Time,16704.765,2018,16975.11523,33950.23047,1,33950.23047,33950.23047
1100652985,Full Time,17439.8,2018,17680.69141,35361.38281,1,35361.38281,35361.38281
1100752523,Full Time,33477.225,2018,33880.64063,67761.28125,1,67761.28125,67761.28125
1100842976,Full Time,20647.73,2018,21065.32813,42130.65625,1,42130.65625,42130.65625
1100871023,Full Time,47293.02,2018,46422.26953,92844.53906,1,92844.53906,92844.53906
1100871192,Full Time,38588.48,2018,38246.32031,76492.64063,1,76492.64063,76492.64063
1100888466,Full Time,30569.455,2018,30986.58789,61973.17578,1,61973.17578,61973.17578
1100928656,Full Time,35988.265,2018,36168.53906,72337.07813,1,72337.07813,72337.07813
1100960282,Full Time,26401.44,2018,26833.4375,53666.875,1,53666.875,53666.875
1101061126,Full Time,15471.845,2018,15845.15918,31690.31836,1,31690.31836,31690.31836
1101127018,Full Time,54485.465,2018,48430.32031,96860.64063,1,96860.64063,96860.64063
1101148066,Full Time,40074.365,2018,39258.20313,78516.40625,1,78516.40625,78516.40625
1101220323,Full Time,22466.585,2018,22983.23828,45966.47656,1,45966.47656,45966.47656
1101289236,Full Time,28875.31,2018,29351.33203,58702.66406,1,58702.66406,58702.66406
1101623215,Full Time,15812.12,2018,16182.56738,32365.13477,1,32365.13477,32365.13477
1101836735,Full Time,21771.765,2018,22100.92383,44201.84766,1,44201.84766,44201.84766
1101841349,Full Time,27772.9,2018,28160.85742,56321.71484,1,56321.71484,56321.71484
1101928355,Full Time,54831.695,2018,49162.44531,98324.89063,1,98324.89063,98324.89063
3997983039,Full Time,55913.93,2018,49676.11328,99352.22656,1,99352.22656,99352.22656
1102062625,Full Time,13433.84,2018,13954.26953,27908.53906,1,27908.53906,27908.53906
1102083905,Full Time,46350,2018,45565.07422,91130.14844,1,91130.14844,91130.14844
1102184461,Full Time,50431.025,2018,48028.91797,96057.83594,1,96057.83594,96057.83594
1102402953,Full Time,55481.815,2018,50904.16016,101808.3203,1,101808.3203,101808.3203
1102685493,Full Time,34249.93,2018,34488.79297,68977.58594,1,68977.58594,68977.58594
1102807558,Full Time,32610.77,2018,32842.3125,65684.625,1,65684.625,65684.625
1102860134,Full Time,23055.62,2018,23461.89453,46923.78906,1,46923.78906,46923.78906
1102889193,Full Time,8890.33,2018,12050.08496,24100.16992,1,24100.16992,24100.16992
1102931421,Full Time,27377.66,2018,27963.94727,55927.89453,1,55927.89453,55927.89453
1103134250,Full Time,23118.425,2018,23536.34766,47072.69531,1,47072.69531,47072.69531
1103245873,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
1615655197,Full Time,55920.805,2018,49676.11328,99352.22656,1,99352.22656,99352.22656
1103373813,Full Time,35997.65,2018,36168.53906,72337.07813,1,72337.07813,72337.07813
110338040,Full Time,13297.89,2018,13724.28613,27448.57227,1,27448.57227,27448.57227
1103471179,Full Time,12581.03,2018,13318.39063,26636.78125,1,26636.78125,26636.78125
1103543842,Full Time,25734.04,2018,26086.91016,52173.82031,1,52173.82031,52173.82031
1103600737,Full Time,33049.625,2018,33019.37891,66038.75781,1,66038.75781,66038.75781
1103622092,Full Time,26167.8,2018,26663.5293,53327.05859,1,53327.05859,53327.05859
1103732960,Full Time,21435.035,2018,21770.10352,43540.20703,1,43540.20703,43540.20703
1103804334,Full Time,46234.76,2018,45922.88281,91845.76563,1,91845.76563,91845.76563
110383793,Full Time,17331.6,2018,17516.19336,35032.38672,1,35032.38672,35032.38672
1103846452,Full Time,14591.395,2018,15071.25098,30142.50195,1,30142.50195,30142.50195
1103934878,Full Time,15484.94,2018,15847.46973,31694.93945,1,31694.93945,31694.93945
110408538,Full Time,14590.58,2018,15071.25098,30142.50195,1,30142.50195,30142.50195
1104250807,Full Time,28405.895,2018,28777.67383,57555.34766,1,57555.34766,57555.34766
1104477646,Full Time,28472.22,2018,28835.88086,57671.76172,1,57671.76172,57671.76172
1104679469,Full Time,26813.975,2018,27194.06836,54388.13672,1,54388.13672,54388.13672
1104721152,Full Time,33396,2018,33641.96094,67283.92188,1,67283.92188,67283.92188
1104812794,Full Time,12765.795,2018,13235.54883,26471.09766,1,26471.09766,26471.09766
1104889226,Full Time,14304.44,2018,14580.70703,29161.41406,1,29161.41406,29161.41406
1104908601,Full Time,24645.735,2018,24909.47656,49818.95313,1,49818.95313,49818.95313
1105033773,Full Time,46640.19,2018,45297.21875,90594.4375,1,90594.4375,90594.4375
1105042574,Full Time,24713.59,2018,25205.24219,50410.48438,1,50410.48438,50410.48438
1105048996,Full Time,14972.87,2018,15275.81152,30551.62305,1,30551.62305,30551.62305
110535107,Full Time,23305.48,2018,23886.78125,47773.5625,1,47773.5625,47773.5625
1105639091,Full Time,42710.21,2018,42387.94141,84775.88281,1,84775.88281,84775.88281
1105671964,Full Time,30556.415,2018,30986.58789,61973.17578,1,61973.17578,61973.17578
1105717304,Full Time,15993.28,2018,16223.14258,32446.28516,1,32446.28516,32446.28516
1105727415,Full Time,32421.815,2018,32540.61719,65081.23438,1,65081.23438,65081.23438
1105748126,Full Time,37954.79,2018,38074.14453,76148.28906,1,76148.28906,76148.28906
1105867725,Full Time,17446.98,2018,17648.1543,35296.30859,1,35296.30859,35296.30859
1105893815,Full Time,27697.11,2018,28099.62109,56199.24219,1,56199.24219,56199.24219
1106045337,Full Time,24043.735,2018,24347.7832,48695.56641,1,48695.56641,48695.56641
1106054624,Full Time,24716.525,2018,25227.40234,50454.80469,1,50454.80469,50454.80469
1106081592,Full Time,35939.35,2018,36164.93359,72329.86719,1,72329.86719,72329.86719
1106120880,Full Time,43184.31,2018,42886.92578,85773.85156,1,85773.85156,85773.85156
1106253544,Full Time,15443.955,2018,15812.52344,31625.04688,1,31625.04688,31625.04688
1106373938,Full Time,42129.915,2018,41699.46875,83398.9375,1,83398.9375,83398.9375
1106373981,Full Time,25314.63,2018,25693.41406,51386.82813,1,51386.82813,51386.82813
1106412010,Full Time,28093.955,2018,28407.68945,56815.37891,1,56815.37891,56815.37891
1106578369,Full Time,16816.3,2018,16973.51172,33947.02344,1,33947.02344,33947.02344
1106695879,Full Time,31309.2,2018,31571.97656,63143.95313,1,63143.95313,63143.95313
1106704778,Full Time,20594.67,2018,21059.53906,42119.07813,1,42119.07813,42119.07813
1106705118,Full Time,19773.24,2018,20111.68555,40223.37109,1,40223.37109,40223.37109
1106754366,Full Time,30976.4,2018,31334.24805,62668.49609,1,62668.49609,62668.49609
1106857376,Full Time,29990.88,2018,30568.79492,61137.58984,1,61137.58984,61137.58984
1106924725,Full Time,26777.01,2018,27183.60352,54367.20703,1,54367.20703,54367.20703
1107083136,Full Time,25183,2018,25604.13867,51208.27734,1,51208.27734,51208.27734
1107088374,Full Time,25442,2018,25830.25977,51660.51953,1,51660.51953,51660.51953
1107116527,Full Time,31522.48,2018,31928.45508,63856.91016,1,63856.91016,63856.91016
1107189012,Full Time,33835.6,2018,34169.30469,68338.60938,1,68338.60938,68338.60938
1107321976,Full Time,51637.345,2018,48569.63281,97139.26563,1,97139.26563,97139.26563
1107384107,Full Time,37973.6,2018,38116.83203,76233.66406,1,76233.66406,76233.66406
1107427833,Full Time,32116.175,2018,32492.96484,64985.92969,1,64985.92969,64985.92969
1107619184,Full Time,29726.895,2018,30106.28906,60212.57813,1,60212.57813,60212.57813
1107643343,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
1107669142,Full Time,41201.41,2018,40824.27344,81648.54688,1,81648.54688,81648.54688
1107981093,Full Time,28042.5,2018,28386.93359,56773.86719,1,56773.86719,56773.86719
1108165263,Full Time,30752.72,2018,31118.64063,62237.28125,1,62237.28125,62237.28125
110834434,Full Time,36274.44,2018,36422.6875,72845.375,1,72845.375,72845.375
1112558779,Full Time,24870.395,2018,25365.83789,50731.67578,1,50731.67578,50731.67578
1108361150,Full Time,34752.75,2018,35073.73828,70147.47656,1,70147.47656,70147.47656
1108426668,Full Time,29802.22,2018,30227.41016,60454.82031,1,60454.82031,60454.82031
1108448878,Full Time,43458,2018,43095.57422,86191.14844,1,86191.14844,86191.14844
1108505621,Full Time,40502.75,2018,40660.44531,81320.89063,1,81320.89063,81320.89063
